#,fault_id,created,message,updated,url
753,14245,2021-11-13 13:14:45.133000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon PRT""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/tontela-maritimo-7-11-21-16-00-stoichima/""> ΤΟΝΤΕΛΑ - ΜΑΡΙΤΙΜΟ </a></td>
 <td> Πορτογαλία - Α' Πορτογαλίας</td>
 <td> 1"
754,14246,2021-11-13 13:14:45.140000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon ARG""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/chimnasia-l-p-mpanfilnt-7-11-21-20-45-stoichima/""> ΧΙΜΝΑΣΙΑ Λ.Π. - ΜΠΑΝΦΙΛΝΤ </a></td>
 <td> Αργεντινή - Α' Αργεντινής<"
755,14247,2021-11-13 13:14:45.148000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon RUS""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/achmat-nizni-7-11-21-18-00-stoichima/""> ΑΧΜΑΤ - ΝΙΖΝΙ </a></td>
 <td> Ρωσία - Α' Ρωσίας</td>
 <td> 11:35 07/11/21</td>
"
756,14248,2021-11-13 13:14:45.156000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon BRA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/atl-mineiro-amerika-min-7-11-21-21-00-stoichima/""> ΑΤΛ. ΜΙΝΕΪΡΟ - ΑΜΕΡΙΚΑ ΜΙΝ. </a></td>
 <td> Βραζιλία - Α' Βραζιλίας<"
757,14249,2021-11-13 13:14:45.165000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Tipman; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Tipman,,"<tr>
 <td> <span class=""flag flag-icon AUT""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/altach-stoyrm-gkrats-7-11-21-15-30-stoichima/""> ΑΛΤΑΧ - ΣΤΟΥΡΜ ΓΚΡΑΤΣ </a></td>
 <td> Αυστρία - Α' Αυστρίας</td>
 <td> "
758,14250,2021-11-13 13:14:45.172000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon AUT""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/volfsmpergker-rapint-7-11-21-18-00-stoichima/""> ΒΟΛΦΣΜΠΕΡΓΚΕΡ - ΡΑΠΙΝΤ </a></td>
 <td> Αυστρία - Α' Αυστρίας</td>
 <td>"
759,14251,2021-11-13 13:14:46.838000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon RUS""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/rostof-roympin-7-11-21-15-30-stoichima/""> ΡΟΣΤΟΦ - ΡΟΥΜΠΙΝ </a></td>
 <td> Ρωσία - Α' Ρωσίας</td>
 <td> 11:15 07/11/21<"
760,14252,2021-11-13 13:14:46.847000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon CHL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/oyn-katolika-oyn-nte-tsile-7-11-21-17-00-stoichima/""> ΟΥΝ. ΚΑΤΟΛΙΚΑ - ΟΥΝ. ΝΤΕ ΤΣΙΛΕ </a></td>
 <td> Χιλή - Α' Χιλής</t"
761,17012,2021-11-29 20:20:34.073000,java.lang.NullPointerException,,goyigkan-oxfornt-20-11-21-17-00-prognostika-stoichimatos
762,14253,2021-11-13 13:14:46.855000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon RUS""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/oyral-zenit-7-11-21-13-00-stoichima/""> ΟΥΡΑΛ - ΖΕΝΙΤ </a></td>
 <td> Ρωσία - Α' Ρωσίας</td>
 <td> 10:56 07/11/21</td>
<"
763,14254,2021-11-13 13:14:46.864000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Tipman; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Tipman,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/san-chose-ntalas-8-11-21-01-00-stoichima/""> ΣΑΝ ΧΟΣΕ - ΝΤΑΛΑΣ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 10:31 07/11/21</td>
"
764,14255,2021-11-13 13:14:46.871000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/portlant-ostin-8-11-21-01-00-stoichima/""> ΠΟΡΤΛΑΝΤ - ΟΣΤΙΝ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 10:30 07/11/21</td>
</t"
765,14256,2021-11-13 13:14:46.874000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/i-basket-league-me-ekatontades-eidika-stoichimata-paikton-kai-omadon/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class="""
766,14257,2021-11-13 13:14:46.885000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/l-a-gkalaxi-minesota-8-11-21-01-00-stoichima/""> Λ.Α. ΓΚΑΛΑΞΙ - ΜΙΝΕΣΟΤΑ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 10:29 07/1"
767,14258,2021-11-13 13:14:46.899000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon AUT""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/lintser-vatens-7-11-21-15-30-stoichima/""> ΛΙΝΤΣΕΡ - ΒΑΤΕΝΣ </a></td>
 <td> Αυστρία - Α' Αυστρίας</td>
 <td> 10:24 07/11"
768,14259,2021-11-13 13:14:46.915000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon FRA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/ren-lyon-7-11-21-21-45-stoichima/""> ΡΕΝ - ΛΥΩΝ </a></td>
 <td> Γαλλία - Α' Γαλλίας</td>
 <td> 10:18 07/11/21</td>
</tr>"
769,14260,2021-11-13 13:14:46.929000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/koloranto-los-antzeles-8-11-21-01-00-stoichima/""> ΚΟΛΟΡΑΝΤΟ - ΛΟΣ ΑΝΤΖΕΛΕΣ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 10:14 0"
770,14261,2021-11-13 13:14:46.943000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon FRA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/nis-monpelie-7-11-21-18-00-stoichima/""> ΝΙΣ - ΜΟΝΠΕΛΙΕ </a></td>
 <td> Γαλλία - Α' Γαλλίας</td>
 <td> 10:14 07/11/21</t"
771,14262,2021-11-13 13:14:46.953000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/kansas-solt-leik-8-11-21-01-00-stoichima/""> ΚΑΝΣΑΣ - ΣΟΛΤ ΛΕΪΚ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 10:13 07/11/21</td>"
772,14263,2021-11-13 13:14:46.963000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/vankoyver-siatl-8-11-21-01-00-stoichima/""> ΒΑΝΚΟΥΒΕΡ - ΣΙΑΤΛ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 10:11 07/11/21</td>
<"
773,14264,2021-11-13 13:14:46.967000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/prokrimatika-moyntial-me-moneyback-kai-0-gkaniota-sto-pamestoixima-gr/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class="
774,14265,2021-11-13 13:14:46.977000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon FRA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/sent-etien-klermon-7-11-21-16-00-stoichima/""> ΣΕΝΤ ΕΤΙΕΝ - ΚΛΕΡΜΟΝ </a></td>
 <td> Γαλλία - Α' Γαλλίας</td>
 <td> 10:07"
775,14266,2021-11-13 13:14:46.986000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/sinsinati-atlanta-7-11-21-22-30-stoichima/""> ΣΙΝΣΙΝΑΤΙ - ΑΤΛΑΝΤΑ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 09:52 07/11/21</t"
776,14267,2021-11-13 13:14:46.995000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/toronto-oyasingkton-7-11-21-22-30-stoichima/""> ΤΟΡΟΝΤΟ - ΟΥΑΣΙΝΓΚΤΟΝ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 09:51 07/11/2"
777,14268,2021-11-13 13:14:47.003000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon BEL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/gkenk-serkl-mpriz-7-11-21-22-00-stoichima/""> ΓΚΕΝΚ - ΣΕΡΚΛ ΜΠΡΙΖ </a></td>
 <td> Βέλγιο - Α' Βελγίου</td>
 <td> 09:49 0"
778,14269,2021-11-13 13:14:47.012000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/nioy-ingklant-inter-maiami-7-11-21-22-30-stoichima/""> ΝΙΟΥ ΙΝΓΚΛΑΝΤ - ΙΝΤΕΡ ΜΑΪΑΜΙ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td>"
779,14270,2021-11-13 13:14:47.020000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/n-y-siti-filadelfeia-7-11-21-22-30-stoichima/""> Ν.Υ. ΣΙΤΙ - ΦΙΛΑΔΕΛΦΕΙΑ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 09:47 07/1"
780,14271,2021-11-13 13:14:48.454000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/nasvil-nea-yorki-7-11-21-22-30-stoichima/""> ΝΑΣΒΙΛ - ΝΕΑ ΥΟΡΚΗ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 09:45 07/11/21</td>"
781,14272,2021-11-13 13:14:48.463000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/montreal-orlanto-7-11-21-22-30-stoichima/""> ΜΟΝΤΡΕΑΛ - ΟΡΛΑΝΤΟ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 09:44 07/11/21</td>"
782,14273,2021-11-13 13:14:48.472000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon USA""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/kolompoys-sikago-7-11-21-22-30-stoichima/""> ΚΟΛΟΜΠΟΥΣ - ΣΙΚΑΓΟ </a></td>
 <td> ΗΠΑ - MLS</td>
 <td> 09:42 07/11/21</td>"
783,14274,2021-11-13 13:14:48.481000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon BEL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/antverp-anterlecht-7-11-21-19-30-stoichima/""> ΑΝΤΒΕΡΠ - ΑΝΤΕΡΛΕΧΤ </a></td>
 <td> Βέλγιο - Α' Βελγίου</td>
 <td> 09:33 "
784,14275,2021-11-13 13:14:48.489000,org.springframework.orm.jpa.JpaSystemException: No default constructor for entity:  : com.milan.tipster.model.Team; nested exception is org.hibernate.InstantiationException: No default constructor for entity:  : com.milan.tipster.model.Team,,"<tr>
 <td> <span class=""flag flag-icon BEL""></span></td>
 <td style=""font-weight: 900;""> <a href=""https://www.matchmoney.com.gr/match/serengk-gandi-7-11-21-17-00-stoichima/""> ΣΕΡΕΝΓΚ - ΓΑΝΔΗ </a></td>
 <td> Βέλγιο - Α' Βελγίου</td>
 <td> 09:11 07/11/21<"
785,14276,2021-11-13 13:14:48.492000,"java.lang.IndexOutOfBoundsException: Index: 1, Size: 1",,"<tr>
 <td colspan=""4"">
  <div class=""py-2 clearfix""> 
   <a href=""https://www.matchmoney.com.gr/offers/i-basket-league-me-ekatontades-eidika-stoichimata-paikton-kai-omadon/"" class=""text-primary text-center"">
    <div class=""offer-text"">
     <h2 class="""
